_id,disc_number,duration_ms,explicit,external_ids,id,is_local,is_playable,name,popularity,preview_url,track_number,type,uri
6417832cc901a82deddf6ca5,1,211666,False,{'isrc': 'USRC11502935'},3S4px9f4lceWdKf0gWciFu,False,True,Cheap Thrills,68,https://p.scdn.co/mp3-preview/5f3001590e9ca084590fd3f18a300fa8391e042b?cid=cb4ec505f95b416290dde5564512932e,6,track,spotify:track:3S4px9f4lceWdKf0gWciFu
6417832cc901a82deddf6ca6,1,165900,False,{'isrc': 'USAT21704212'},7uoFMmxln0GPXQ0AcCBXRq,False,True,Snowman,77,https://p.scdn.co/mp3-preview/a936030efc27a4fc52d8c42b20d03ca4cab30836?cid=cb4ec505f95b416290dde5564512932e,3,track,spotify:track:7uoFMmxln0GPXQ0AcCBXRq
6417832cc901a82deddf6ca7,1,136946,True,{'isrc': 'USSM12209785'},1S1WWTuydW6zljNeHOpZXe,False,True,Muddy Feet (feat. Sia),76,https://p.scdn.co/mp3-preview/5c97617e9640a1e6b81dd1afabc623122a2523e5?cid=cb4ec505f95b416290dde5564512932e,9,track,spotify:track:1S1WWTuydW6zljNeHOpZXe
6417832cc901a82deddf6ca8,1,257200,False,{'isrc': 'USRC11400976'},5S9lfZu1YF8xKkgSsqL2Bd,False,True,Elastic Heart,65,https://p.scdn.co/mp3-preview/e5209a8f3f3e5b0d4d64e16354dbe532964ad350?cid=cb4ec505f95b416290dde5564512932e,8,track,spotify:track:5S9lfZu1YF8xKkgSsqL2Bd
6417832cc901a82deddf6ca9,1,224493,False,{'isrc': 'USRC11600201'},2ONIJ40u0Attbm3miIIpNO,False,True,Cheap Thrills (feat. Sean Paul),62,https://p.scdn.co/mp3-preview/53e655b23ff45074ee11cae3c9f2ddb7d285d3e3?cid=cb4ec505f95b416290dde5564512932e,13,track,spotify:track:2ONIJ40u0Attbm3miIIpNO
6417832cc901a82deddf6caa,1,162352,False,{'isrc': 'USRC12202160'},0F3v8p8ZnEGtZDxNcJ5Klq,False,True,Unstoppable - R3HAB Remix,74,https://p.scdn.co/mp3-preview/ac0923af6dcd3e8bab2e8e051b7d6c3772376796?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:0F3v8p8ZnEGtZDxNcJ5Klq
6417832cc901a82deddf6cab,1,213706,False,{'isrc': 'USQX91800798'},4xigPf2sigSPmuFH3qCelB,False,True,"Genius (feat. Sia, Diplo, and Labrinth)",73,https://p.scdn.co/mp3-preview/32ada5d1cc7461708c1faac1a77350407ce191f0?cid=cb4ec505f95b416290dde5564512932e,3,track,spotify:track:4xigPf2sigSPmuFH3qCelB
6417832cc901a82deddf6cac,1,292880,False,{'isrc': 'AUAP09000014'},57bgtoPSgt236HzfBOd8kj,False,True,Thunderstruck,82,https://p.scdn.co/mp3-preview/788a028fa3a33141c817b1064e3159006edeaa8d?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:57bgtoPSgt236HzfBOd8kj
6417832cc901a82deddf6cad,1,208400,False,{'isrc': 'AUAP07900028'},2zYzyRzz6pRmhPzyfMEC8s,False,True,Highway to Hell,82,https://p.scdn.co/mp3-preview/e5dde93998c6b622d0ac236ceeaabd49481da078?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:2zYzyRzz6pRmhPzyfMEC8s
6417832cc901a82deddf6cae,1,255493,False,{'isrc': 'AUAP08000046'},08mG3Y1vljYA6bvDt4Wqkj,False,True,Back In Black,81,https://p.scdn.co/mp3-preview/81e64fa3a306418f6bb51325a93df0c75ea50d42?cid=cb4ec505f95b416290dde5564512932e,6,track,spotify:track:08mG3Y1vljYA6bvDt4Wqkj
6417832cc901a82deddf6caf,1,210173,False,{'isrc': 'AUAP08000047'},2SiXAy7TuUkycRVbbWDEpo,False,True,You Shook Me All Night Long,79,https://p.scdn.co/mp3-preview/3b01294b6b0458fea6ed5a88ea1b1593eb495ead?cid=cb4ec505f95b416290dde5564512932e,7,track,spotify:track:2SiXAy7TuUkycRVbbWDEpo
6417832dc901a82deddf6cb0,1,214666,False,{'isrc': 'AUAP07600012'},7LRMbd3LEoV5wZJvXT1Lwb,False,True,T.N.T.,76,https://p.scdn.co/mp3-preview/b057af7c776de98ed5aa2a73bd3f5b9e6c84459d?cid=cb4ec505f95b416290dde5564512932e,5,track,spotify:track:7LRMbd3LEoV5wZJvXT1Lwb
6417832dc901a82deddf6cb1,1,312293,False,{'isrc': 'AUAP08000041'},69QHm3pustz01CJRwdo20z,False,True,Hells Bells,72,https://p.scdn.co/mp3-preview/63f8bf5471d413befecf9dd100665726f980b1b5?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:69QHm3pustz01CJRwdo20z
6417832dc901a82deddf6cb2,1,231933,False,{'isrc': 'AUAP07600046'},2d4e45fmUnguxh6yqC7gNT,False,True,Dirty Deeds Done Dirt Cheap,72,https://p.scdn.co/mp3-preview/73f5aa60896cf68aee31ca088ca180263f2f876c?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:2d4e45fmUnguxh6yqC7gNT
6417832dc901a82deddf6cb3,1,317426,False,{'isrc': 'AUAP08000042'},0C80GCp0mMuBzLf3EAXqxv,False,True,Shoot to Thrill,71,https://p.scdn.co/mp3-preview/98123a7d31111d0d9a61c21d4ce6e9215a8f5903?cid=cb4ec505f95b416290dde5564512932e,2,track,spotify:track:0C80GCp0mMuBzLf3EAXqxv
6417832dc901a82deddf6cb4,1,301226,False,{'isrc': 'USEW17500002'},7nemcVsXVFZF01iqpIIo2Y,False,True,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),70,https://p.scdn.co/mp3-preview/8ac2369b4e97fcdb9e0947aad43761dd57264ee1?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:7nemcVsXVFZF01iqpIIo2Y
6417832dc901a82deddf6cb5,1,261506,False,{'isrc': 'USSM10802975'},4feXJ5IC3avXsVW9WNFSag,False,True,Rock N Roll Train,68,https://p.scdn.co/mp3-preview/a3dfa2624f8493088e85fcb44fe040028d3c8daa?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:4feXJ5IC3avXsVW9WNFSag
6417832dc901a82deddf6cb6,1,181533,False,{'isrc': 'USRE19900151'},6L89mwZXSOwYl76YXfX13s,False,True,Basket Case,79,https://p.scdn.co/mp3-preview/f055a866d726bac8593f15953d772c631505df7e?cid=cb4ec505f95b416290dde5564512932e,7,track,spotify:track:6L89mwZXSOwYl76YXfX13s
6417832dc901a82deddf6cb7,1,262333,True,{'isrc': 'USRE10400985'},5GorCbAP4aL0EJ16frG2hd,False,True,Boulevard of Broken Dreams,75,https://p.scdn.co/mp3-preview/258775e7324ab09be650b91d322d22948ed9df1a?cid=cb4ec505f95b416290dde5564512932e,14,track,spotify:track:5GorCbAP4aL0EJ16frG2hd
6417832dc901a82deddf6cb8,1,176346,True,{'isrc': 'USRE10400888'},6nTiIhLmQ3FWhvrGafw2zj,False,True,American Idiot,77,https://p.scdn.co/mp3-preview/2e9359e821b18414235d870a4d2671f4337c8682?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:6nTiIhLmQ3FWhvrGafw2zj
6417832dc901a82deddf6cb9,1,153466,True,{'isrc': 'USRE19700545'},6ORqU0bHbVCRjXm9AjyHyZ,False,True,Good Riddance (Time of Your Life),76,https://p.scdn.co/mp3-preview/25e3289a356f376e09cc0089de4fcff05f1ec838?cid=cb4ec505f95b416290dde5564512932e,17,track,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ
6417832dc901a82deddf6cba,1,285653,False,{'isrc': 'USRE10400992'},3ZffCQKLFLUvYM59XKLbVm,False,True,Wake Me up When September Ends,75,https://p.scdn.co/mp3-preview/acf215c01932347394d036999c4f0f12e9fcb66a?cid=cb4ec505f95b416290dde5564512932e,7,track,spotify:track:3ZffCQKLFLUvYM59XKLbVm
6417832dc901a82deddf6cbb,1,178000,False,{'isrc': 'USRE19900154'},1Dr1fXbc2IxaK1Mu8P8Khz,False,True,When I Come Around,74,https://p.scdn.co/mp3-preview/ce95ec4b7666e7efe290782e449bd96ba8f7a4e5?cid=cb4ec505f95b416290dde5564512932e,10,track,spotify:track:1Dr1fXbc2IxaK1Mu8P8Khz
6417832dc901a82deddf6cbc,1,232680,False,{'isrc': 'USRE10400984'},4VgEM12OeaN3GyBV487Me7,False,True,Holiday,67,https://p.scdn.co/mp3-preview/cb902a4e57d4e17ed3ff8f416b2b4a1e3a4a128b?cid=cb4ec505f95b416290dde5564512932e,13,track,spotify:track:4VgEM12OeaN3GyBV487Me7
6417832dc901a82deddf6cbd,1,321093,False,{'isrc': 'USRE10900679'},64yrDBpcdwEdNY9loyEGbX,False,True,21 Guns,72,https://p.scdn.co/mp3-preview/431b2787cb98a4dea90606248e0a835afbf6b6f3?cid=cb4ec505f95b416290dde5564512932e,16,track,spotify:track:64yrDBpcdwEdNY9loyEGbX
6417832dc901a82deddf6cbe,1,493400,True,{'isrc': 'USRE10401218'},0MsrWnxQZxPAcov7c74sSo,False,True,Holiday / Boulevard of Broken Dreams,69,https://p.scdn.co/mp3-preview/322f461996396ac53bbb8a33b459e352ddf5d2c0?cid=cb4ec505f95b416290dde5564512932e,3,track,spotify:track:0MsrWnxQZxPAcov7c74sSo
6417832dc901a82deddf6cbf,1,193000,True,{'isrc': 'USRE19500211'},1nLnpLXvl68RZCSjfkyiaa,False,True,Brain Stew,68,https://p.scdn.co/mp3-preview/5488d08f012ea906930adb7c714d95a5a8552326?cid=cb4ec505f95b416290dde5564512932e,10,track,spotify:track:1nLnpLXvl68RZCSjfkyiaa
6417832dc901a82deddf6cc0,1,169946,True,{'isrc': 'USRC12201645'},37F7E7BKEw2E4O2L7u0IEp,False,True,Limbo,83,https://p.scdn.co/mp3-preview/1715e2acb52d6fdd0e4b11ea8792688c12987ff7?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:37F7E7BKEw2E4O2L7u0IEp
6417832dc901a82deddf6cc1,1,93893,True,{'isrc': 'QZDA81821565'},46M2hXnaQpueG7vSvgVtVH,False,True,GTG,74,https://p.scdn.co/mp3-preview/011e616bcc42a5588315db37d13bec6bfa414484?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:46M2hXnaQpueG7vSvgVtVH
6417832dc901a82deddf6cc2,1,125608,False,{'isrc': 'USRC12002437'},3omcH1HGghFtzaFGgazoy8,False,True,Devil's Work,72,https://p.scdn.co/mp3-preview/5bc1fa5584b76991848a6daccb299eb3e651c653?cid=cb4ec505f95b416290dde5564512932e,8,track,spotify:track:3omcH1HGghFtzaFGgazoy8
6417832dc901a82deddf6cc3,1,113546,True,{'isrc': 'USRC12201545'},5WbKBMz6y0FbUdZl18XlJO,False,True,Wrath,69,https://p.scdn.co/mp3-preview/7aea58ef0c0b83e0485f81fb58b499ebb67f492a?cid=cb4ec505f95b416290dde5564512932e,5,track,spotify:track:5WbKBMz6y0FbUdZl18XlJO
6417832dc901a82deddf6cc4,1,174250,False,{'isrc': 'QZFYW1912395'},5V5BHmvpylV0nSc2Yu2Mu4,False,True,All Alone,71,https://p.scdn.co/mp3-preview/94ea5ae2d3f6706967b4c69d3611917cb25de373?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:5V5BHmvpylV0nSc2Yu2Mu4
6417832dc901a82deddf6cc5,1,99807,True,{'isrc': 'USRC12002624'},6J9UUQSQ9Vm9fh6vZgLlzu,False,True,WTH,69,https://p.scdn.co/mp3-preview/0b6b725ac38ef6a7fc1e46ca530e8d1e24fbdc09?cid=cb4ec505f95b416290dde5564512932e,9,track,spotify:track:6J9UUQSQ9Vm9fh6vZgLlzu
6417832dc901a82deddf6cc6,1,183750,True,{'isrc': 'USRC12204689'},6gHMPnovJioJRT5tvBAj5w,False,True,Limbo - Ghost Slowed,67,https://p.scdn.co/mp3-preview/5c31168863d137cc4c27b251eb4039ff6d92d8e9?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:6gHMPnovJioJRT5tvBAj5w
6417832dc901a82deddf6cc7,1,173937,True,{'isrc': 'QZDA41930017'},1vvBUZseJ7fwYPX1NedOLd,False,True,Cha Cha,67,https://p.scdn.co/mp3-preview/e54353ed50d736996be0028435788bb3d3e8f166?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:1vvBUZseJ7fwYPX1NedOLd
6417832dc901a82deddf6cc8,1,129196,True,{'isrc': 'QZES91867985'},2qOfyyZc41LfQ63U9p3GVV,False,True,Killin' On Demand,67,https://p.scdn.co/mp3-preview/a88655e2e78ef28019d16ddb55f4707993dcb347?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:2qOfyyZc41LfQ63U9p3GVV
6417832ec901a82deddf6cc9,1,87785,True,{'isrc': 'USRC12002622'},519nSwwD1B5g1nw4iZkqsh,False,True,Stunna,66,https://p.scdn.co/mp3-preview/1e7b11fd76c08c557e7176ba08b5b033fd822a6f?cid=cb4ec505f95b416290dde5564512932e,6,track,spotify:track:519nSwwD1B5g1nw4iZkqsh
6417832ec901a82deddf6cca,1,246213,True,{'isrc': 'USUM71214600'},01Lr5YepbgjXAWR9iOEyH1,False,True,Love Sosa,80,,1,track,spotify:track:01Lr5YepbgjXAWR9iOEyH1
6417832ec901a82deddf6ccb,1,280173,True,{'isrc': 'USUM71214714'},2oHM9KAdFdFvDCaE4V6RST,False,True,Hate Bein' Sober,71,,5,track,spotify:track:2oHM9KAdFdFvDCaE4V6RST
6417832ec901a82deddf6ccc,1,293840,True,{'isrc': 'USUM71207543'},1h6kgem1ai8vUgO1rZOwfB,False,True,I Don't Like,71,,3,track,spotify:track:1h6kgem1ai8vUgO1rZOwfB
6417832ec901a82deddf6ccd,1,206654,True,{'isrc': 'USZEG1500799'},7EcE5yCPVZaZut1JqowbcI,False,True,Faneto,68,https://p.scdn.co/mp3-preview/54add8b89b2773ef999f2b43ff9ac346a1a70a0f?cid=cb4ec505f95b416290dde5564512932e,4,track,spotify:track:7EcE5yCPVZaZut1JqowbcI
6417832ec901a82deddf6cce,1,283653,True,{'isrc': 'USUM71209911'},3YqJ0iaDWM0aqEDQExd2j3,False,True,Don't Like.1,60,,2,track,spotify:track:3YqJ0iaDWM0aqEDQExd2j3
6417832ec901a82deddf6ccf,1,142471,True,{'isrc': 'QM24S2203523'},4jqTTu9h2Gv9Tvb0pAsJP9,False,True,Tony Montana Flow,63,https://p.scdn.co/mp3-preview/caaf66a84a85afdc105d8b92cd6a43bba16d0b05?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:4jqTTu9h2Gv9Tvb0pAsJP9
6417832ec901a82deddf6cd0,1,252631,True,{'isrc': 'QZJ842002545'},61KJmkiPBcNr5oLzDNTUt2,False,True,ATLANTIS (feat. Chief Keef),61,,2,track,spotify:track:61KJmkiPBcNr5oLzDNTUt2
6417832ec901a82deddf6cd1,1,213237,True,{'isrc': 'TCABE1269517'},0uATCc7skXRKGBYp4FHdBZ,False,True,Save That Shit,62,https://p.scdn.co/mp3-preview/7aad356a560b477e391894f2b123e000c2dc7e54?cid=cb4ec505f95b416290dde5564512932e,12,track,spotify:track:0uATCc7skXRKGBYp4FHdBZ
6417832ec901a82deddf6cd2,1,248372,True,{'isrc': 'QMRSZ2102960'},3v0x0ScI9wcUlPZIdfRETf,False,True,Yes Sir,61,https://p.scdn.co/mp3-preview/aee2c9e45864d47ac9e2a9bafe48e21e03660845?cid=cb4ec505f95b416290dde5564512932e,9,track,spotify:track:3v0x0ScI9wcUlPZIdfRETf
6417832ec901a82deddf6cd3,1,173465,False,{'isrc': 'USAT22300856'},6iZPntlq4qz0gkDDV5bwQE,False,True,Bad For Me,60,https://p.scdn.co/mp3-preview/9fbd667b4e35111565a3d1474dd3c8e0173a74bb?cid=cb4ec505f95b416290dde5564512932e,7,track,spotify:track:6iZPntlq4qz0gkDDV5bwQE
6417832ec901a82deddf6cd4,1,227426,False,{'isrc': 'USLXJ1507199'},5kNe7PE09d6Kvw5pAsx23n,False,True,Die A Happy Man,71,,4,track,spotify:track:5kNe7PE09d6Kvw5pAsx23n
6417832ec901a82deddf6cd5,1,168960,False,{'isrc': 'USLXJ1907459'},2KqJC0koTBUyDlsMt5ok1V,False,True,Look What God Gave Her,68,,4,track,spotify:track:2KqJC0koTBUyDlsMt5ok1V
6417832ec901a82deddf6cd6,1,200426,False,{'isrc': 'QZRD92202412'},5vZoQQ1hH5L2s4Y8G86ksg,False,True,Angels (Don’t Always Have Wings),68,,1,track,spotify:track:5vZoQQ1hH5L2s4Y8G86ksg
6417832ec901a82deddf6cd7,1,205453,False,{'isrc': 'USLXJ1707373'},0OWZFobGSIW9GrSlQ9C5pc,False,True,Marry Me,67,,5,track,spotify:track:0OWZFobGSIW9GrSlQ9C5pc
6417832ec901a82deddf6cd8,1,171333,False,{'isrc': 'USLXJ2007574'},4oR2cCQGs0Yt0Mgr2diV6V,False,True,What’s Your Country Song,67,,3,track,spotify:track:4oR2cCQGs0Yt0Mgr2diV6V
6417832ec901a82deddf6cd9,1,157080,False,{'isrc': 'USLXJ1707370'},30MM5jWpUmOxtTNd9Ey5LZ,False,True,Unforgettable,66,,2,track,spotify:track:30MM5jWpUmOxtTNd9Ey5LZ
6417832ec901a82deddf6cda,1,183026,False,{'isrc': 'QZRD92100888'},11kskoMyNDumaR30CI6rRv,False,True,Half Of Me,65,,6,track,spotify:track:11kskoMyNDumaR30CI6rRv
6417832ec901a82deddf6cdb,1,209733,False,{'isrc': 'USLXJ1907469'},7idmHTAQQPUFqdjXkoooXD,False,True,Beer Can’t Fix,65,,10,track,spotify:track:7idmHTAQQPUFqdjXkoooXD
6417832ec901a82deddf6cdc,1,190733,False,{'isrc': 'USLXJ1507175'},2Fk0WwAqTBesLtKg97nojy,False,True,Crash and Burn,63,,2,track,spotify:track:2Fk0WwAqTBesLtKg97nojy
6417832ec901a82deddf6cdd,1,225066,False,{'isrc': 'USLXJ1307066'},69DR48pXzSabFUfQfDDJDb,False,True,Make Me Wanna,63,,6,track,spotify:track:69DR48pXzSabFUfQfDDJDb
6417832fc901a82deddf6cde,1,169226,True,{'isrc': 'USSM11905215'},3FU6urUVsgXa6RBuV2PdRk,False,True,Heartless (feat. Morgan Wallen),76,https://p.scdn.co/mp3-preview/64f9de825007fbd32c5c066346961cfcdb8d0eaa?cid=cb4ec505f95b416290dde5564512932e,3,track,spotify:track:3FU6urUVsgXa6RBuV2PdRk
6417832fc901a82deddf6cdf,1,213706,False,{'isrc': 'USQX91800798'},4xigPf2sigSPmuFH3qCelB,False,True,"Genius (feat. Sia, Diplo, and Labrinth)",73,https://p.scdn.co/mp3-preview/32ada5d1cc7461708c1faac1a77350407ce191f0?cid=cb4ec505f95b416290dde5564512932e,3,track,spotify:track:4xigPf2sigSPmuFH3qCelB
6417832fc901a82deddf6ce0,1,250285,False,{'isrc': 'USAT21500555'},66hayvUbTotekKU3H4ta1f,False,True,Where Are Ü Now (with Justin Bieber),72,https://p.scdn.co/mp3-preview/baf97fea2e3e1c97092ac69426691b703d20d0e2?cid=cb4ec505f95b416290dde5564512932e,9,track,spotify:track:66hayvUbTotekKU3H4ta1f
6417832fc901a82deddf6ce1,1,199090,False,{'isrc': 'USZ4V2200009'},22pjmqZq2oTZtEThEt66Zn,False,True,Don't Forget My Love,61,https://p.scdn.co/mp3-preview/cbc799ecb970211195db2e4f2ced0dd98cad2455?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:22pjmqZq2oTZtEThEt66Zn
6417832fc901a82deddf6ce2,1,238173,False,{'isrc': 'USQX91802285'},5N4erncE7kuUccm7zEmwzk,False,True,Electricity (with Dua Lipa),70,https://p.scdn.co/mp3-preview/a8c5d28e015a162cbc992358eda3d73d5aa5f5fa?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:5N4erncE7kuUccm7zEmwzk
6417832fc901a82deddf6ce3,1,189268,False,{'isrc': 'USZ4V1900134'},54hA0ldJYyT1huGfSeOjdQ,False,True,On My Mind,65,https://p.scdn.co/mp3-preview/8b4247786ff62cd06538af48bbfff1ebf94d0a58?cid=cb4ec505f95b416290dde5564512932e,2,track,spotify:track:54hA0ldJYyT1huGfSeOjdQ
6417832fc901a82deddf6ce4,1,169997,False,{'isrc': 'QMUY41800271'},13HgktGt4RdYj0QmF1ELZO,False,True,Que Calor (feat. J Balvin & El Alfa),57,https://p.scdn.co/mp3-preview/739d62016c50c956736488df6707f3a000eddaaa?cid=cb4ec505f95b416290dde5564512932e,3,track,spotify:track:13HgktGt4RdYj0QmF1ELZO
6417832fc901a82deddf6ce5,1,187026,False,{'isrc': 'USQX91801532'},4lJNen4SMTIJMahALc3DcB,False,True,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",69,https://p.scdn.co/mp3-preview/acc0e9f67e04b2634b2118314354f584d23c54cc?cid=cb4ec505f95b416290dde5564512932e,5,track,spotify:track:4lJNen4SMTIJMahALc3DcB
6417832fc901a82deddf6ce6,1,174729,True,{'isrc': 'QZJ842000389'},7dH9TPjTWQ60wOJkmYay8a,False,True,Blastoff (feat. Juice Wrld & Trippie Redd),64,,9,track,spotify:track:7dH9TPjTWQ60wOJkmYay8a
6417832fc901a82deddf6ce7,1,163905,True,{'isrc': 'USSM12004620'},6Ed1q0X8oSKSm4IIhiQbYg,False,True,Daylight,68,https://p.scdn.co/mp3-preview/6271754d543a1d1f73c527effd7422376412aee0?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:6Ed1q0X8oSKSm4IIhiQbYg
6417832fc901a82deddf6ce8,1,482830,False,{'isrc': 'USAT21300959'},5CQ30WqJwcep0pYcV4AMNc,False,True,Stairway to Heaven - Remaster,77,https://p.scdn.co/mp3-preview/337c8d45ac66899bc2db9ef3ed9438fe1d035ab1?cid=cb4ec505f95b416290dde5564512932e,4,track,spotify:track:5CQ30WqJwcep0pYcV4AMNc
6417832fc901a82deddf6ce9,1,146250,False,{'isrc': 'USAT21300934'},78lgmZwycJ3nzsdgmPPGNx,False,True,Immigrant Song - Remaster,76,https://p.scdn.co/mp3-preview/f50f3416ea0807503e172ba87a92d8047d4f95da?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:78lgmZwycJ3nzsdgmPPGNx
6417832fc901a82deddf6cea,1,333893,False,{'isrc': 'USAT29900471'},0hCB0YR03f6AmQaHbwWDe8,False,True,Whole Lotta Love - 1990 Remaster,74,https://p.scdn.co/mp3-preview/89f3dc45265602fa874c23d638538af0f2c6b56a?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:0hCB0YR03f6AmQaHbwWDe8
6417832fc901a82deddf6ceb,1,295386,False,{'isrc': 'USAT21300956'},3qT4bUD1MaWpGrTwcvguhb,False,True,Black Dog - Remaster,71,https://p.scdn.co/mp3-preview/78dd352fdbe8d2a867b72c5a71ac44ef6a462ab4?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:3qT4bUD1MaWpGrTwcvguhb
6417832fc901a82deddf6cec,1,220560,False,{'isrc': 'USAT21300957'},4PRGxHpCpF2yoOHYKQIEwD,False,True,Rock and Roll - Remaster,70,https://p.scdn.co/mp3-preview/9464a064068943a58f673035d9ebe58e98f46bea?cid=cb4ec505f95b416290dde5564512932e,2,track,spotify:track:4PRGxHpCpF2yoOHYKQIEwD
6417832fc901a82deddf6ced,1,263333,False,{'isrc': 'USAT29900477'},3MODES4TNtygekLl146Dxd,False,True,Ramble On - 1990 Remaster,69,https://p.scdn.co/mp3-preview/e734d4e4f125ff5fbe7d69faa7d505dc744fb7bb?cid=cb4ec505f95b416290dde5564512932e,7,track,spotify:track:3MODES4TNtygekLl146Dxd
6417832fc901a82deddf6cee,1,166266,False,{'isrc': 'USAT29900534'},0QwZfbw26QeUoIy82Z2jYp,False,True,Good Times Bad Times - 1993 Remaster,69,https://p.scdn.co/mp3-preview/499f6278a140080d3218c448448d0eb149eb65b7?cid=cb4ec505f95b416290dde5564512932e,1,track,spotify:track:0QwZfbw26QeUoIy82Z2jYp
6417832fc901a82deddf6cef,1,212160,False,{'isrc': 'USAT21300962'},70gbuMqwNBE2Y5rkQJE9By,False,True,Going to California - Remaster,68,https://p.scdn.co/mp3-preview/8c2452c1db9c3a7aad2b826cb52303a689814f6e?cid=cb4ec505f95b416290dde5564512932e,7,track,spotify:track:70gbuMqwNBE2Y5rkQJE9By
6417832fc901a82deddf6cf0,1,517125,False,{'isrc': 'USAT21300969'},6Vjk8MNXpQpi0F4BefdTyq,False,True,Kashmir - Remaster,68,https://p.scdn.co/mp3-preview/4d9bde799eec8913e53c184c45b9fd575690b917?cid=cb4ec505f95b416290dde5564512932e,6,track,spotify:track:6Vjk8MNXpQpi0F4BefdTyq
6417832fc901a82deddf6cf1,1,262748,False,{'isrc': 'USAT21300895'},4ItljeeAXtHsnsnnQojaO2,False,True,D'yer Mak'er - Remaster,64,https://p.scdn.co/mp3-preview/700f486c6cf236b102120c8e55472748c1dc7b7c?cid=cb4ec505f95b416290dde5564512932e,6,track,spotify:track:4ItljeeAXtHsnsnnQojaO2
64178330c901a82deddf6cf2,1,252613,False,{'isrc': 'NLA320420785'},61mWefnWQOLf90gepjOCb3,False,True,Duality,78,https://p.scdn.co/mp3-preview/c46be58f34877ead8678a37da8f19f2b838b0409?cid=cb4ec505f95b416290dde5564512932e,4,track,spotify:track:61mWefnWQOLf90gepjOCb3
64178330c901a82deddf6cf3,1,284120,False,{'isrc': 'NLA320886993'},3RAFcUBrCNaboRXoP3S5t1,False,True,Psychosocial,74,https://p.scdn.co/mp3-preview/36f6e029ac32c01f70c026d3770b49b6476e3c33?cid=cb4ec505f95b416290dde5564512932e,4,track,spotify:track:3RAFcUBrCNaboRXoP3S5t1
64178330c901a82deddf6cf4,1,147840,False,{'isrc': 'NLA329980194'},15DLl1r2zi07Ssq5RT1yT0,False,True,Wait and Bleed,65,https://p.scdn.co/mp3-preview/048641e64df740d2fba73110b673600c234bbeea?cid=cb4ec505f95b416290dde5564512932e,4,track,spotify:track:15DLl1r2zi07Ssq5RT1yT0
64178330c901a82deddf6cf5,1,278600,False,{'isrc': 'NLA320420824'},6wqJeItl3Vc3az4ZicSQAB,False,True,Before I Forget,75,https://p.scdn.co/mp3-preview/456bed7cde911014f31c26a07b9235112d20469a?cid=cb4ec505f95b416290dde5564512932e,10,track,spotify:track:6wqJeItl3Vc3az4ZicSQAB
64178330c901a82deddf6cf6,1,254466,True,{'isrc': 'NLA321400448'},3GiJq4AQK7324mfIQbpiTf,False,True,Custer,72,https://p.scdn.co/mp3-preview/be2bcc25ef59fe14648818eb7645f4c9a1cea06b?cid=cb4ec505f95b416290dde5564512932e,11,track,spotify:track:3GiJq4AQK7324mfIQbpiTf
64178330c901a82deddf6cf7,1,276146,False,{'isrc': 'NLA320887000'},2vPZ4Lklyu75zBR3SgbFNI,False,True,Snuff,63,https://p.scdn.co/mp3-preview/ba0267aa7cbded813b752570471288e32614ae6a?cid=cb4ec505f95b416290dde5564512932e,11,track,spotify:track:2vPZ4Lklyu75zBR3SgbFNI
64178330c901a82deddf6cf8,1,342821,False,{'isrc': 'NLA321400348'},5hheGdf1cb4rK0FNiedCfK,False,True,The Devil in I,69,https://p.scdn.co/mp3-preview/e8d63736dba7dd836711652d29c568c4c3ff94e8?cid=cb4ec505f95b416290dde5564512932e,4,track,spotify:track:5hheGdf1cb4rK0FNiedCfK
64178330c901a82deddf6cf9,1,260773,True,{'isrc': 'NLA321900089'},5mpUKTdskZea0gStWzeHUZ,False,True,Unsainted,70,https://p.scdn.co/mp3-preview/cd1a8cd8f5d7e08aed985c345e191bb0dda4793a?cid=cb4ec505f95b416290dde5564512932e,2,track,spotify:track:5mpUKTdskZea0gStWzeHUZ
